Anfangszeit;Temperatur;Druck;Feuchte;Windgeschwindigkeit;Windrichtung
2024-10-25T20:30:00+02:00;12.126667;979.91;79.52;3.04;127.044631
2024-10-25T20:00:00+02:00;12.503333;980.013333;78.256667;1.783333;129.383936
2024-10-25T19:30:00+02:00;13.236667;980.0;75.493333;1.963333;143.423082
2024-10-25T19:00:00+02:00;13.78;979.87;73.086667;1.306667;139.537777
2024-10-25T18:30:00+02:00;14.42;979.72;69.873333;2.363333;154.015034
2024-10-25T18:00:00+02:00;15.116667;979.59;65.776667;2.453333;147.206311
2024-10-25T17:30:00+02:00;15.693333;979.42;62.953333;2.536667;136.420452
2024-10-25T17:00:00+02:00;16.323333;979.363333;61.033333;2.853333;130.081909
2024-10-25T16:30:00+02:00;16.69;979.33;59.413333;3.343333;117.37583
2024-10-25T16:00:00+02:00;17.156667;979.39;58.346667;2.97;119.176797
2024-10-25T15:30:00+02:00;16.75;979.606667;60.973333;3.486667;121.292619
2024-10-25T15:00:00+02:00;16.246667;979.583333;63.7;4.216667;130.48907
2024-10-25T14:30:00+02:00;16.096667;979.826667;63.763333;4.196667;122.727272
2024-10-25T14:00:00+02:00;16.296667;980.036667;63.57;4.006667;125.588316
2024-10-25T13:30:00+02:00;16.306667;980.5;63.476667;3.913333;130.517885
2024-10-25T13:00:00+02:00;16.116667;980.816667;64.966667;4.003333;131.247736
2024-10-25T12:30:00+02:00;15.76;981.053333;67.433333;3.466667;134.77906
2024-10-25T12:00:00+02:00;15.383333;981.126667;69.716667;4.516667;136.87053
2024-10-25T11:30:00+02:00;15.01;981.22;71.406667;3.606667;134.144139
2024-10-25T11:00:00+02:00;14.703333;981.283333;72.73;3.27;135.330451
2024-10-25T10:30:00+02:00;13.9;981.383333;75.29;3.186667;142.342788
2024-10-25T10:00:00+02:00;13.15;981.593333;77.736667;2.963333;147.240059
2024-10-25T09:30:00+02:00;12.72;981.53;78.943333;3.27;148.774738
2024-10-25T09:00:00+02:00;12.26;981.47;79.933333;3.153333;146.007616
2024-10-25T08:30:00+02:00;11.963333;981.346667;80.523333;3.543333;141.335889
2024-10-25T08:00:00+02:00;11.875862;981.155172;81.241379;3.072414;140.941508
2024-10-25T07:30:00+02:00;11.6;981.126667;83.323333;2.236667;138.368902
2024-10-25T07:00:00+02:00;11.253333;981.036667;84.526667;1.233333;121.846706
2024-10-25T06:30:00+02:00;10.996667;981.2;84.973333;1.576667;111.828605
2024-10-25T06:00:00+02:00;10.766667;981.366667;85.723333;1.986667;111.925507
2024-10-25T05:30:00+02:00;10.546667;981.5;86.566667;1.79;116.002469
2024-10-25T05:00:00+02:00;10.39;981.653333;87.216667;2.26;115.851578
2024-10-25T04:30:00+02:00;10.39;981.683333;87.196667;1.576667;108.868241
2024-10-25T04:00:00+02:00;10.46;981.833333;86.606667;2.263333;99.490417
2024-10-25T03:30:00+02:00;10.916667;981.896667;85.856667;1.913333;108.192662
2024-10-25T03:00:00+02:00;11.273333;982.16;85.76;2.143333;112.969156
2024-10-25T02:30:00+02:00;11.576667;982.256667;85.84;1.526667;118.761818
2024-10-25T02:00:00+02:00;11.903333;982.326667;85.513333;1.143333;102.122478
2024-10-25T01:30:00+02:00;12.383333;982.553333;84.753333;1.38;108.469885
2024-10-25T01:00:00+02:00;12.68;982.723333;84.383333;1.013333;152.371778
2024-10-25T00:30:00+02:00;12.936667;982.89;84.473333;1.073333;152.176211
2024-10-25T00:00:00+02:00;12.95;982.93;84.983333;0.89;169.210365
2024-10-24T23:30:00+02:00;13.22;983.2;85.446667;0.796667;118.219146
2024-10-24T23:00:00+02:00;13.566667;983.226667;83.53;0.51;178.072216
2024-10-24T22:30:00+02:00;13.646667;983.48;82.25;1.606667;143.913169
2024-10-24T22:00:00+02:00;13.64;983.556667;83.56;1.87;132.431134
2024-10-24T21:30:00+02:00;13.71;983.426667;84.006667;0.863333;124.33236
2024-10-24T21:00:00+02:00;13.943333;983.443333;83.31;1.053333;148.545719
2024-10-24T20:30:00+02:00;14.046667;983.543333;83.986667;2.076667;144.949915
2024-10-24T20:00:00+02:00;14.13;983.62;85.176667;1.276667;132.681536
2024-10-24T19:30:00+02:00;14.296667;983.66;86.206667;1.48;132.810795
2024-10-24T19:00:00+02:00;14.47;983.63;86.163333;1.036667;127.796863
2024-10-24T18:30:00+02:00;14.676667;983.613333;85.64;0.963333;164.373389
2024-10-24T18:00:00+02:00;14.94;983.73;84.663333;0.556667;178.983073
2024-10-24T17:30:00+02:00;15.14;983.876667;82.396667;1.163333;332.653598
2024-10-24T17:00:00+02:00;15.553333;984.23;79.603333;1.153333;339.000765
2024-10-24T16:30:00+02:00;16.383333;984.12;73.03;1.003333;58.882381
2024-10-24T16:00:00+02:00;17.156667;983.883333;65.133333;2.01;114.882248
2024-10-24T15:30:00+02:00;17.84;983.953333;61.94;3.066667;98.329572
2024-10-24T15:00:00+02:00;18.4;984.143333;59.816667;2.343333;114.637758
2024-10-24T14:30:00+02:00;18.07;984.48;62.013333;1.97;294.375405
2024-10-24T14:00:00+02:00;18.033333;985.0;61.253333;1.946667;274.446621
2024-10-24T13:30:00+02:00;17.153333;985.246667;64.473333;1.786667;284.593779
2024-10-24T13:00:00+02:00;16.4;985.7;66.993333;2.143333;289.563148
2024-10-24T12:30:00+02:00;15.72;985.9;68.65;2.516667;293.321059
2024-10-24T12:00:00+02:00;15.26;986.126667;69.8;2.936667;298.192541
2024-10-24T11:30:00+02:00;14.81;986.246667;71.513333;1.873333;337.714488
2024-10-24T11:00:00+02:00;14.853333;986.313333;69.566667;1.663333;336.042756
2024-10-24T10:30:00+02:00;14.35;986.3;71.303333;1.153333;333.838934
2024-10-24T10:00:00+02:00;13.653333;986.33;74.146667;1.4;338.785681
2024-10-24T09:30:00+02:00;13.296667;986.4;76.35;0.893333;356.493962
2024-10-24T09:00:00+02:00;12.84;986.49;78.106667;0.446667;226.440299
2024-10-24T08:30:00+02:00;12.576667;986.5;77.983333;0.383333;213.935443
2024-10-24T08:00:00+02:00;12.475862;986.396552;78.224138;1.12069;327.925846
2024-10-24T07:30:00+02:00;12.63;986.373333;77.09;1.06;320.636979
2024-10-24T07:00:00+02:00;12.546667;986.436667;76.586667;1.786667;143.298952
2024-10-24T06:30:00+02:00;12.5;986.513333;76.6;1.59;145.445571
2024-10-24T06:00:00+02:00;12.46;986.616667;76.72;1.703333;150.345923
2024-10-24T05:30:00+02:00;12.516667;986.746667;76.443333;1.373333;156.962094
2024-10-24T05:00:00+02:00;12.503333;986.84;76.31;0.926667;137.014807
2024-10-24T04:30:00+02:00;12.406667;987.06;76.53;1.48;138.799282
2024-10-24T04:00:00+02:00;12.463333;987.323333;76.12;1.456667;143.398936
2024-10-24T03:30:00+02:00;12.526667;987.613333;75.78;1.59;138.695927
2024-10-24T03:00:00+02:00;12.59;987.99;75.236667;1.536667;117.439148
2024-10-24T02:30:00+02:00;12.603333;988.203333;75.886667;1.006667;102.69455
2024-10-24T02:00:00+02:00;12.636667;988.35;75.42;1.003333;103.741269
2024-10-24T01:30:00+02:00;12.666667;988.526667;74.503333;2.026667;77.382121
2024-10-24T01:00:00+02:00;12.716667;988.743333;74.013333;2.223333;76.261881
2024-10-24T00:30:00+02:00;12.873333;988.893333;73.5;1.896667;87.736145
2024-10-24T00:00:00+02:00;12.813333;989.05;75.58;1.626667;78.944372
2024-10-23T23:30:00+02:00;12.706667;989.213333;79.033333;0.596667;89.670425
2024-10-23T23:00:00+02:00;12.733333;989.306667;80.37;0.473333;96.835594
2024-10-23T22:30:00+02:00;12.78;989.416667;79.22;0.593333;171.126093
2024-10-23T22:00:00+02:00;12.68;989.543333;80.443333;0.413333;91.944673
2024-10-23T21:30:00+02:00;12.686667;989.666667;79.623333;0.73;259.848654
2024-10-23T21:00:00+02:00;12.656667;989.83;79.536667;0.66;268.98817
2024-10-23T20:30:00+02:00;12.75;989.95;78.54;0.663333;306.02922
2024-10-23T20:00:00+02:00;12.73;990.0;78.54;0.826667;282.261936
2024-10-23T19:30:00+02:00;12.673333;990.093333;78.203333;0.716667;347.024871
2024-10-23T19:00:00+02:00;12.86;990.156667;77.19;0.696667;332.921917
2024-10-23T18:30:00+02:00;12.803333;990.116667;76.276667;1.16;22.355949
2024-10-23T18:00:00+02:00;12.97;990.116667;75.2;1.183333;4.248683
2024-10-23T17:30:00+02:00;13.023333;990.213333;74.143333;1.56;343.851783
2024-10-23T17:00:00+02:00;13.05;990.353333;74.526667;1.883333;328.953901
2024-10-23T16:30:00+02:00;12.916667;990.506667;74.473333;1.54;326.030451
2024-10-23T16:00:00+02:00;12.683333;990.69;74.853333;1.72;343.884346
2024-10-23T15:30:00+02:00;12.413333;990.886667;75.636667;2.406667;339.842926
2024-10-23T15:00:00+02:00;12.016667;991.136667;77.25;2.29;343.240803
2024-10-23T14:30:00+02:00;11.593333;991.423333;78.206667;2.633333;345.193455
2024-10-23T14:00:00+02:00;11.166667;991.646667;79.2;2.886667;338.790839
2024-10-23T13:30:00+02:00;10.886667;991.886667;80.08;2.816667;336.379489
2024-10-23T13:00:00+02:00;10.746667;992.153333;80.606667;2.873333;342.88778
2024-10-23T12:30:00+02:00;10.526667;992.446667;81.143333;2.53;344.708426
2024-10-23T12:00:00+02:00;10.193333;992.61;82.22;3.126667;343.86107
2024-10-23T11:30:00+02:00;10.033333;992.57;82.813333;3.983333;344.220831
2024-10-23T11:00:00+02:00;10.253333;992.553333;83.106667;3.843333;344.069574
2024-10-23T10:30:00+02:00;10.383333;992.506667;83.313333;3.4;340.011207
2024-10-23T10:00:00+02:00;10.786667;992.283333;83.473333;2.816667;332.116838
2024-10-23T09:30:00+02:00;10.983333;992.236667;83.423333;1.416667;328.115404
2024-10-23T09:00:00+02:00;10.766667;992.2;83.953333;0.763333;201.101872
2024-10-23T08:30:00+02:00;10.436667;992.193333;84.686667;1.396667;357.704132
2024-10-23T08:00:00+02:00;10.275862;992.055172;85.075862;3.186207;350.143771
2024-10-23T07:30:00+02:00;10.543333;991.836667;85.18;3.0;350.771481
2024-10-23T07:00:00+02:00;10.813333;991.746667;85.006667;2.86;346.036618
2024-10-23T06:30:00+02:00;11.233333;991.66;84.67;1.776667;352.874084
2024-10-23T06:00:00+02:00;11.203333;991.806667;85.086667;2.643333;352.815528
2024-10-23T05:30:00+02:00;11.55;991.783333;84.323333;2.37;351.276411
2024-10-23T05:00:00+02:00;11.816667;991.78;83.396667;2.38;353.531197
2024-10-23T04:30:00+02:00;11.9;991.873333;83.306667;2.516667;351.253791
2024-10-23T04:00:00+02:00;12.026667;991.9;84.41;2.206667;351.255659
2024-10-23T03:30:00+02:00;12.333333;991.866667;83.54;1.413333;324.196545
2024-10-23T03:00:00+02:00;12.633333;991.973333;82.806667;0.54;252.489629
2024-10-23T02:30:00+02:00;12.79;991.906667;81.14;0.58;332.996926
2024-10-23T02:00:00+02:00;12.91;991.816667;78.93;0.896667;322.037863
2024-10-23T01:30:00+02:00;13.196667;991.84;79.96;1.03;179.19524
2024-10-23T01:00:00+02:00;13.646667;991.733333;75.32;1.173333;104.333313
2024-10-23T00:30:00+02:00;13.726667;991.6;74.61;0.63;177.161936
2024-10-23T00:00:00+02:00;13.816667;991.513333;75.21;0.83;264.595976
2024-10-22T23:30:00+02:00;13.866667;991.476667;76.4;0.943333;199.870396
2024-10-22T23:00:00+02:00;14.033333;991.4;77.373333;1.113333;234.563742
2024-10-22T22:30:00+02:00;14.2;991.443333;78.946667;1.28;279.598116
2024-10-22T22:00:00+02:00;14.42;991.243333;79.456667;1.323333;292.591008
2024-10-22T21:30:00+02:00;14.633333;991.13;79.283333;1.196667;283.044782
2024-10-22T21:00:00+02:00;14.856667;990.96;77.863333;1.323333;289.488036
2024-10-22T20:30:00+02:00;14.983333;990.706667;78.7;1.07;303.771666
2024-10-22T20:00:00+02:00;15.073333;990.466667;79.763333;0.99;291.442597
2024-10-22T19:30:00+02:00;15.28;990.33;79.02;2.626667;304.362764
2024-10-22T19:00:00+02:00;15.46;990.133333;77.84;2.47;302.242303
2024-10-22T18:30:00+02:00;15.693333;989.91;77.703333;3.13;295.493755
2024-10-22T18:00:00+02:00;15.946667;989.61;77.01;2.963333;299.51342
2024-10-22T17:30:00+02:00;16.17;989.296667;74.746667;3.193333;301.762087
2024-10-22T17:00:00+02:00;15.99;989.213333;80.576667;1.783333;321.147044
2024-10-22T16:30:00+02:00;16.24;989.163333;83.046667;0.57;78.765634
2024-10-22T16:00:00+02:00;16.146667;989.046667;83.863333;1.36;91.794588
2024-10-22T15:30:00+02:00;16.026667;988.93;83.246667;1.256667;113.803553
2024-10-22T15:00:00+02:00;15.763333;988.8;84.816667;1.49;127.216212
2024-10-22T14:30:00+02:00;15.81;988.743333;85.54;1.816667;110.141489
2024-10-22T14:00:00+02:00;15.976667;988.753333;84.44;1.636667;123.001466
2024-10-22T13:30:00+02:00;15.986667;988.8;82.506667;0.82;111.47053
2024-10-22T13:00:00+02:00;16.04;988.9;81.386667;1.513333;334.178232
2024-10-22T12:30:00+02:00;15.886667;988.966667;81.56;2.043333;318.217372
2024-10-22T12:00:00+02:00;15.286667;988.996667;83.58;1.44;321.914471
2024-10-22T11:30:00+02:00;15.3;988.82;85.243333;1.093333;323.641521
2024-10-22T11:00:00+02:00;15.136667;988.84;84.233333;0.516667;257.501498
2024-10-22T10:30:00+02:00;15.143333;988.703333;81.68;0.68;308.862706
2024-10-22T10:00:00+02:00;15.123333;988.43;81.843333;1.336667;314.427646
2024-10-22T09:30:00+02:00;15.313333;988.19;81.786667;1.48;90.610882
2024-10-22T09:00:00+02:00;14.723333;987.903333;83.013333;1.696667;127.607841
2024-10-22T08:30:00+02:00;14.32;987.643333;84.15;1.143333;117.80136
2024-10-22T08:00:00+02:00;14.265517;987.403448;84.003448;1.224138;124.226694
2024-10-22T07:30:00+02:00;14.263333;987.136667;83.87;0.876667;124.119624
2024-10-22T07:00:00+02:00;14.176667;987.03;83.886667;1.716667;114.394343
2024-10-22T06:30:00+02:00;13.91;986.816667;84.453333;1.646667;115.583252
2024-10-22T06:00:00+02:00;13.85;986.723333;84.213333;0.466667;174.621408
2024-10-22T05:30:00+02:00;14.013333;986.69;83.35;0.49;117.239325
2024-10-22T05:00:00+02:00;14.246667;986.536667;82.32;0.73;122.127687
2024-10-22T04:30:00+02:00;14.263333;986.403333;82.053333;1.33;80.508435
2024-10-22T04:00:00+02:00;14.086667;986.2;82.56;2.246667;122.61754
2024-10-22T03:30:00+02:00;13.926667;986.193333;83.13;2.683333;122.007036
2024-10-22T03:00:00+02:00;13.62;986.326667;84.026667;3.016667;129.201516
2024-10-22T02:30:00+02:00;13.57;986.41;84.39;2.773333;115.491743
2024-10-22T02:00:00+02:00;13.62;986.283333;84.723333;1.93;122.56544
2024-10-22T01:30:00+02:00;13.71;986.11;84.593333;1.28;134.561519
2024-10-22T01:00:00+02:00;13.893333;985.843333;84.093333;1.173333;125.024302
2024-10-22T00:30:00+02:00;14.05;985.716667;83.42;0.826667;165.939084
2024-10-22T00:00:00+02:00;14.286667;985.663333;82.58;0.923333;137.795035
2024-10-21T23:30:00+02:00;14.496667;985.583333;81.32;1.35;118.015809
2024-10-21T23:00:00+02:00;14.5;985.476667;80.693333;1.683333;115.368251
2024-10-21T22:30:00+02:00;14.61;985.423333;80.85;1.676667;123.166594
2024-10-21T22:00:00+02:00;14.8;985.276667;78.923333;1.763333;130.332048
2024-10-21T21:30:00+02:00;14.55;985.163333;79.833333;2.246667;129.514181
2024-10-21T21:00:00+02:00;14.62;985.09;79.803333;1.98;124.911142
2024-10-21T20:30:00+02:00;14.94;985.033333;79.846667;1.926667;131.43302
2024-10-21T20:00:00+02:00;15.493333;984.91;78.933333;1.87;122.67034
2024-10-21T19:30:00+02:00;16.27;984.663333;76.55;2.24;131.758864
2024-10-21T19:00:00+02:00;17.183333;984.46;73.91;3.073333;136.566829
2024-10-21T18:30:00+02:00;17.32;984.366667;75.793333;1.27;124.807386
2024-10-21T18:00:00+02:00;18.186667;984.123333;72.06;1.203333;239.848444
2024-10-21T17:30:00+02:00;19.803333;983.926667;64.413333;1.873333;245.820696
2024-10-21T17:00:00+02:00;20.826667;983.9;59.753333;1.9;261.283518
2024-10-21T16:30:00+02:00;21.353333;984.0;57.55;2.1;262.968919
2024-10-21T16:00:00+02:00;21.346667;984.16;56.463333;3.033333;271.488887
2024-10-21T15:30:00+02:00;21.293333;984.35;57.226667;3.113333;273.492175
2024-10-21T15:00:00+02:00;21.31;984.513333;57.813333;3.043333;299.621941
2024-10-21T14:30:00+02:00;20.943333;984.81;58.846667;3.113333;306.493467
2024-10-21T14:00:00+02:00;20.56;985.093333;59.64;2.743333;303.185847
2024-10-21T13:30:00+02:00;20.003333;985.356667;59.953333;2.09;316.421286
2024-10-21T13:00:00+02:00;19.266667;985.633333;61.283333;1.923333;332.259727
2024-10-21T12:30:00+02:00;17.863333;986.043333;65.5;1.72;324.53933
2024-10-21T12:00:00+02:00;16.67;986.353333;69.063333;2.483333;331.037634
2024-10-21T11:30:00+02:00;15.913333;986.5;70.01;1.75;335.393837
2024-10-21T11:00:00+02:00;14.71;986.666667;73.0;1.473333;337.474619
2024-10-21T10:30:00+02:00;13.896667;986.756667;74.126667;1.413333;337.054594
2024-10-21T10:00:00+02:00;12.75;986.913333;77.483333;0.69;33.526652
2024-10-21T09:30:00+02:00;11.003333;987.033333;80.443333;1.626667;91.900823
2024-10-21T09:00:00+02:00;9.806667;987.08;81.53;1.686667;113.691979
2024-10-21T08:30:00+02:00;9.283333;987.03;83.133333;1.343333;121.782471
2024-10-21T08:00:00+02:00;8.946667;986.86;84.566667;1.506667;102.32324
2024-10-21T07:30:00+02:00;8.886667;986.733333;85.163333;2.16;117.473416
2024-10-21T07:00:00+02:00;8.563333;986.776667;85.413333;2.543333;112.037169
2024-10-21T06:30:00+02:00;8.27;986.93;85.533333;2.446667;117.838032
2024-10-21T06:00:00+02:00;8.756667;987.02;83.746667;1.053333;122.831815
2024-10-21T05:30:00+02:00;9.073333;986.963333;83.8;0.4;291.173225
2024-10-21T05:00:00+02:00;9.056667;986.733333;84.403333;1.283333;116.835045
2024-10-21T04:30:00+02:00;9.126667;986.63;84.44;1.53;112.300351
2024-10-21T04:00:00+02:00;9.026667;986.586667;85.17;2.62;112.681245
2024-10-21T03:30:00+02:00;9.07;986.74;85.05;2.7;124.45051
2024-10-21T03:00:00+02:00;9.313333;986.976667;84.583333;2.076667;121.808035
2024-10-21T02:30:00+02:00;9.54;987.0;84.31;1.813333;116.254796
2024-10-21T02:00:00+02:00;9.73;987.006667;84.343333;1.916667;120.975826
2024-10-21T01:30:00+02:00;9.83;986.943333;84.39;1.983333;115.803111
2024-10-21T01:00:00+02:00;10.013333;986.9;84.496667;2.596667;116.069556
2024-10-21T00:30:00+02:00;10.213333;986.79;84.513333;2.46;119.163389
2024-10-21T00:00:00+02:00;10.47;986.623333;84.32;2.313333;119.497345
2024-10-20T23:30:00+02:00;10.826667;986.516667;84.07;2.106667;117.89722
2024-10-20T23:00:00+02:00;11.093333;986.32;83.743333;2.103333;117.265394
2024-10-20T22:30:00+02:00;11.336667;986.083333;83.626667;2.003333;120.015237
2024-10-20T22:00:00+02:00;11.646667;985.936667;83.423333;1.953333;120.804349
2024-10-20T21:30:00+02:00;11.993333;985.69;83.27;2.25;117.792376
2024-10-20T21:00:00+02:00;12.413333;985.406667;83.463333;1.876667;116.802604
2024-10-20T20:30:00+02:00;12.6;985.08;82.886667;1.916667;119.939637
2024-10-20T20:00:00+02:00;13.35;984.896667;81.7;1.146667;118.351613
2024-10-20T19:30:00+02:00;13.836667;984.69;81.083333;1.98;117.956517
2024-10-20T19:00:00+02:00;14.18;984.466667;80.283333;1.6;125.221395
2024-10-20T18:30:00+02:00;14.71;984.166667;77.993333;1.113333;188.577083
2024-10-20T18:00:00+02:00;15.663333;983.76;73.67;1.61;239.168176
2024-10-20T17:30:00+02:00;17.283333;983.606667;66.316667;1.136667;235.887881
2024-10-20T17:00:00+02:00;17.95;983.52;62.293333;1.81;281.020203
2024-10-20T16:30:00+02:00;18.02;983.366667;61.15;1.596667;315.297141
2024-10-20T16:00:00+02:00;17.773333;983.293333;61.503333;2.22;313.914048
2024-10-20T15:30:00+02:00;17.623333;983.19;61.666667;2.27;331.036261
2024-10-20T15:00:00+02:00;17.466667;983.09;61.99;2.083333;321.329813
2024-10-20T14:30:00+02:00;17.083333;983.106667;62.726667;2.19;299.718345
2024-10-20T14:00:00+02:00;16.673333;983.273333;64.01;2.13;337.760553
2024-10-20T13:30:00+02:00;16.813333;983.353333;62.256667;2.263333;301.306415
2024-10-20T13:00:00+02:00;16.743333;983.136667;61.903333;0.943333;318.408224
2024-10-20T12:30:00+02:00;16.013333;983.193333;64.536667;1.56;348.42761
2024-10-20T12:00:00+02:00;15.89;983.203333;65.323333;0.95;319.302032
2024-10-20T11:30:00+02:00;15.133333;983.256667;69.58;1.723333;311.702124
2024-10-20T11:00:00+02:00;14.22;983.203333;74.6;2.96;305.084989
2024-10-20T10:30:00+02:00;13.476667;982.806667;74.956667;2.096667;324.666524
2024-10-20T10:00:00+02:00;12.63;982.693333;77.643333;0.72;120.697533
2024-10-20T09:30:00+02:00;11.136667;982.76;80.6;1.67;87.135239
2024-10-20T09:00:00+02:00;10.35;982.976667;82.133333;2.356667;111.713692
2024-10-20T08:30:00+02:00;9.886667;983.08;82.983333;2.27;112.22558
2024-10-20T08:00:00+02:00;9.66;982.783333;82.92;1.806667;117.763543
2024-10-20T07:30:00+02:00;9.33;982.556667;83.363333;2.286667;111.321532
2024-10-20T07:00:00+02:00;8.943333;982.106667;84.16;2.86;109.155005
2024-10-20T06:30:00+02:00;8.496667;982.016667;84.81;2.906667;113.580416
2024-10-20T06:00:00+02:00;8.28;982.076667;84.87;2.09;118.693235
2024-10-20T05:30:00+02:00;8.26;981.86;84.58;1.486667;120.218654
2024-10-20T05:00:00+02:00;8.39;981.78;84.723333;1.923333;111.79399
2024-10-20T04:30:00+02:00;8.313333;981.53;84.78;2.54;110.916842
2024-10-20T04:00:00+02:00;8.486667;981.573333;84.783333;2.463333;110.950218
2024-10-20T03:30:00+02:00;8.636667;981.616667;84.82;2.56;118.695188
2024-10-20T03:00:00+02:00;8.73;981.53;84.663333;2.09;114.691615
2024-10-20T02:30:00+02:00;8.983333;981.323333;84.59;2.026667;115.102648
2024-10-20T02:00:00+02:00;9.113333;981.423333;84.556667;2.133333;108.256635
2024-10-20T01:30:00+02:00;9.356667;981.376667;84.526667;2.103333;113.761133
2024-10-20T01:00:00+02:00;9.62;981.18;84.64;2.68;102.71006
2024-10-20T00:30:00+02:00;9.906667;981.093333;84.326667;2.39;111.913478
2024-10-20T00:00:00+02:00;10.28;981.08;84.433333;1.983333;120.521724
2024-10-19T23:30:00+02:00;10.443333;980.86;84.22;2.066667;121.872861
2024-10-19T23:00:00+02:00;11.15;980.73;82.873333;0.716667;125.885814
2024-10-19T22:30:00+02:00;11.93;980.686667;81.39;0.566667;203.099505
2024-10-19T22:00:00+02:00;12.486667;980.463333;79.716667;0.81;123.328493
2024-10-19T21:30:00+02:00;12.616667;980.273333;79.39;1.616667;127.069658
2024-10-19T21:00:00+02:00;12.533333;980.18;80.033333;2.113333;123.450177
2024-10-19T20:30:00+02:00;12.863333;980.233333;79.116667;1.506667;130.056032
2024-10-19T20:00:00+02:00;13.366667;980.263333;77.45;1.393333;116.131527
2024-10-19T19:30:00+02:00;13.743333;980.166667;76.303333;1.363333;134.961611
2024-10-19T19:00:00+02:00;14.166667;980.073333;74.74;1.96;138.618955
2024-10-19T18:30:00+02:00;14.6;980.01;73.57;2.273333;131.855609
2024-10-19T18:00:00+02:00;14.943333;980.01;72.343333;2.523333;120.119516
2024-10-19T17:30:00+02:00;15.206667;979.846667;70.93;2.923333;116.029009
2024-10-19T17:00:00+02:00;15.58;979.683333;69.483333;2.413333;118.078791
2024-10-19T16:30:00+02:00;15.94;979.683333;68.94;1.66;124.436373
2024-10-19T16:00:00+02:00;16.356667;979.573333;68.116667;1.16;111.993232
2024-10-19T15:30:00+02:00;16.34;979.36;68.34;0.843333;303.295297
2024-10-19T15:00:00+02:00;16.576667;979.34;65.123333;0.693333;311.918507
2024-10-19T14:30:00+02:00;16.106667;979.26;69.463333;0.576667;353.251561
2024-10-19T14:00:00+02:00;15.633333;979.3;71.48;1.266667;334.262908
2024-10-19T13:30:00+02:00;15.55;979.366667;69.31;1.22;337.284164
2024-10-19T13:00:00+02:00;15.423333;979.583333;68.22;1.196667;317.438736
2024-10-19T12:30:00+02:00;14.916667;979.7;72.02;0.436667;183.61542
2024-10-19T12:00:00+02:00;13.536667;979.63;77.25;1.08;133.867748
2024-10-19T11:30:00+02:00;12.183333;979.413333;79.96;1.33;123.456736
2024-10-19T11:00:00+02:00;11.216667;979.34;81.026667;1.193333;99.445648
2024-10-19T10:30:00+02:00;10.376667;979.463333;81.493333;1.536667;125.93917
2024-10-19T10:00:00+02:00;9.656667;979.433333;81.993333;1.773333;110.986764
2024-10-19T09:30:00+02:00;9.036667;979.373333;83.183333;1.646667;124.649216
2024-10-19T09:00:00+02:00;8.406667;979.186667;84.126667;1.86;121.549754
2024-10-19T08:30:00+02:00;8.39;978.93;84.316667;1.146667;138.418305
2024-10-19T08:00:00+02:00;8.356667;978.7;83.636667;0.576667;178.778253
2024-10-19T07:30:00+02:00;8.51;978.373333;84.253333;1.08;92.709999
2024-10-19T07:00:00+02:00;8.3;978.256667;84.836667;2.223333;109.315802
2024-10-19T06:30:00+02:00;8.416667;977.953333;84.83;2.783333;123.027327
2024-10-19T06:00:00+02:00;8.48;977.55;85.066667;3.253333;119.766956
2024-10-19T05:30:00+02:00;8.713333;977.396667;84.55;2.323333;114.577547
2024-10-19T05:00:00+02:00;8.853333;977.606667;84.54;2.29;118.86386
2024-10-19T04:30:00+02:00;8.886667;977.67;84.756667;2.976667;124.355801
2024-10-19T04:00:00+02:00;9.263333;977.61;84.04;2.46;116.880376
2024-10-19T03:30:00+02:00;9.5;977.573333;83.91;2.553333;119.157055
2024-10-19T03:00:00+02:00;9.59;977.503333;84.04;2.443333;113.84985
2024-10-19T02:30:00+02:00;9.743333;977.57;84.07;2.176667;117.954257
2024-10-19T02:00:00+02:00;9.863333;977.313333;84.2;2.633333;124.625058
2024-10-19T01:30:00+02:00;10.06;977.086667;84.333333;2.686667;123.381355
2024-10-19T01:00:00+02:00;10.34;977.143333;84.2;2.523333;119.253212
2024-10-19T00:30:00+02:00;10.713333;977.136667;83.963333;2.376667;122.606475
2024-10-19T00:00:00+02:00;11.12;977.12;83.493333;2.52;125.354523
2024-10-18T23:30:00+02:00;11.57;977.036667;82.9;2.436667;124.884127
2024-10-18T23:00:00+02:00;12.11;976.953333;82.866667;2.036667;113.672243
2024-10-18T22:30:00+02:00;12.36;976.99;83.373333;1.73;124.333557
2024-10-18T22:00:00+02:00;12.49;976.946667;83.563333;1.976667;115.384747
2024-10-18T21:30:00+02:00;13.01;976.633333;83.016667;1.87;120.86016
2024-10-18T21:00:00+02:00;13.646667;976.306667;82.176667;1.526667;124.803264
2024-10-18T20:30:00+02:00;14.26;975.91;80.43;1.866667;123.699867
2024-10-18T20:00:00+02:00;14.686667;975.66;78.893333;1.376667;143.653026
2024-10-18T19:30:00+02:00;15.06;975.553333;76.736667;1.893333;111.906557
2024-10-18T19:00:00+02:00;15.28;975.37;75.98;1.203333;133.752046
2024-10-18T18:30:00+02:00;15.606667;975.06;74.073333;2.0;129.316133
2024-10-18T18:00:00+02:00;16.33;974.763333;70.433333;0.89;167.324492
2024-10-18T17:30:00+02:00;17.05;974.733333;64.356667;0.746667;128.093313
2024-10-18T17:00:00+02:00;17.643333;974.766667;59.756667;0.753333;138.310113
